Trial,MSE,MAE,R2,Convolutions,Units,Dropout,Learning_Rate,Weight_Decay,Epochs,Activation,Optimizer,Patience
1048,4.229786396026611,1.9126882553100586,-3.923482894897461,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,1e-05,250,tanh,adamw,20
1049,5.679467678070068,2.279395580291748,-5.610915660858154,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,0.0001,250,tanh,adamw,20
1050,4.040271282196045,1.884089708328247,-3.7028865814208984,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,1e-05,250,tanh,adamw,20
1051,0.81829833984375,0.7121787667274475,0.04749858379364014,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,0.0001,250,tanh,adamw,20
1052,0.9189290404319763,0.8162990212440491,-0.06963586807250977,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,1e-05,250,tanh,adamw,20
1053,1.244936227798462,0.908545970916748,-0.4491090774536133,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,0.0001,250,tanh,adamw,20
1054,2.329983949661255,1.2678953409194946,-1.7121074199676514,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,1e-05,250,tanh,adamw,20
1055,3.986428737640381,1.8570500612258911,-3.6402134895324707,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,0.0001,250,tanh,adamw,20
1056,3.5944435596466064,1.7572067975997925,-3.1839418411254883,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,1e-05,250,tanh,adamw,20
1057,0.7876761555671692,0.7184033393859863,0.08314287662506104,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,0.0001,250,tanh,adamw,20
1058,0.7671335935592651,0.7795842885971069,0.10705447196960449,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,1e-05,250,tanh,adamw,20
1059,3.3767471313476562,1.6552104949951172,-2.9305427074432373,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,0.0001,250,tanh,adamw,20
1060,3.1040756702423096,1.5719670057296753,-2.613152265548706,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,1e-05,250,tanh,adamw,20
1061,4.807363033294678,2.0610175132751465,-4.595783710479736,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,0.0001,250,tanh,adamw,20
1062,3.9039838314056396,1.846215009689331,-3.544247627258301,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,1e-05,250,tanh,adamw,20
1063,0.6015192866325378,0.6650400161743164,0.29982990026474,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,0.0001,250,tanh,rmsprop,20
1064,1.2381540536880493,0.9213166832923889,-0.44121456146240234,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,1e-05,250,tanh,rmsprop,20
1065,0.8418987393379211,0.7846125364303589,0.020027637481689453,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,0.0001,250,tanh,rmsprop,20
1066,1.0700517892837524,0.8771979212760925,-0.24554312229156494,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,1e-05,250,tanh,rmsprop,20
1067,0.8855175375938416,0.7819837927818298,-0.03074479103088379,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,0.0001,250,tanh,rmsprop,20
1068,0.8922713994979858,0.7566741704940796,-0.03860628604888916,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,1e-05,250,tanh,rmsprop,20
1069,0.8812813758850098,0.8252242207527161,-0.025813817977905273,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,0.0001,250,tanh,rmsprop,20
1070,0.5358571410179138,0.5698742866516113,0.3762608766555786,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,1e-05,250,tanh,rmsprop,20
1071,0.601230263710022,0.6827936172485352,0.30016636848449707,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,0.0001,250,tanh,rmsprop,20
1072,1.0597236156463623,0.8305191397666931,-0.23352110385894775,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,1e-05,250,tanh,rmsprop,20
1073,1.1087130308151245,0.8641624450683594,-0.2905449867248535,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,0.0001,250,tanh,rmsprop,20
1074,0.8899646997451782,0.818094789981842,-0.035921335220336914,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,1e-05,250,tanh,rmsprop,20
1075,0.8222010731697083,0.7878556847572327,0.04295581579208374,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,0.0001,250,tanh,rmsprop,20
1076,0.6762906312942505,0.7291530966758728,0.2127959132194519,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,1e-05,250,tanh,rmsprop,20
1077,0.7262426614761353,0.7556343674659729,0.15465158224105835,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,0.0001,250,tanh,rmsprop,20
1078,0.7812246680259705,0.7790303826332092,0.09065240621566772,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,1e-05,250,tanh,rmsprop,20
1079,1.2463942766189575,0.9481024146080017,-0.45080626010894775,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,0.0001,250,tanh,rmsprop,20
1080,0.7386040091514587,0.7159066796302795,0.14026296138763428,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,1e-05,250,tanh,rmsprop,20
1081,0.6120883226394653,0.6261466145515442,0.28752756118774414,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,0.0001,250,elu,adam,20
1082,2.5634751319885254,1.4511568546295166,-1.9838919639587402,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,1e-05,250,elu,adam,20
1083,3.2502121925354004,1.643636703491211,-2.7832558155059814,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,0.0001,250,elu,adam,20
1084,3.6010687351226807,1.7275323867797852,-3.1916537284851074,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,1e-05,250,elu,adam,20
1085,5.847137451171875,2.305931568145752,-5.806083679199219,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,0.0001,250,elu,adam,20
1086,5.727805137634277,2.2821438312530518,-5.667180061340332,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,1e-05,250,elu,adam,20
1087,0.42777571082115173,0.544154703617096,0.5020679235458374,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,0.0001,250,elu,adam,20
1088,0.6203996539115906,0.6281590461730957,0.2778531312942505,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,1e-05,250,elu,adam,20
1089,0.7693557143211365,0.68319171667099,0.10446792840957642,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,0.0001,250,elu,adam,20
1090,0.6158438920974731,0.613355278968811,0.28315603733062744,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,1e-05,250,elu,adam,20
1091,5.539360523223877,2.238922119140625,-5.447830677032471,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,0.0001,250,elu,adam,20
1092,5.325043678283691,2.183896541595459,-5.198365211486816,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,1e-05,250,elu,adam,20
1093,0.5877560973167419,0.6092568635940552,0.3158503770828247,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,0.0001,250,elu,adam,20
1094,0.4334920346736908,0.5571216344833374,0.4954140782356262,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,1e-05,250,elu,adam,20
1095,2.6081387996673584,1.4440313577651978,-2.0358805656433105,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,0.0001,250,elu,adam,20
1096,1.930384874343872,1.1845989227294922,-1.2469732761383057,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,1e-05,250,elu,adam,20
1097,5.596203327178955,2.235199213027954,-5.51399564743042,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,0.0001,250,elu,adam,20
1098,5.003589153289795,2.106546640396118,-4.824191093444824,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,1e-05,250,elu,adam,20
1099,0.5684930682182312,0.6776409149169922,0.3382725119590759,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,0.0001,250,elu,sgd,20
1100,0.9622258543968201,0.8254558444023132,-0.12003350257873535,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,1e-05,250,elu,sgd,20
1101,0.5356132984161377,0.6243405938148499,0.376544713973999,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,0.0001,250,elu,sgd,20
1102,0.8833909630775452,0.8035157918930054,-0.028269410133361816,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,1e-05,250,elu,sgd,20
1103,0.5794684290885925,0.6106660962104797,0.3254971504211426,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,0.0001,250,elu,sgd,20
1104,0.6234537363052368,0.6791939735412598,0.27429819107055664,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,1e-05,250,elu,sgd,20
1105,0.5428641438484192,0.6277867555618286,0.3681046962738037,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,0.0001,250,elu,sgd,20
1106,0.6483372449874878,0.669369101524353,0.245333731174469,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,1e-05,250,elu,sgd,20
1107,0.625973105430603,0.678730309009552,0.2713656425476074,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,0.0001,250,elu,sgd,20
1108,0.70924311876297,0.7053657174110413,0.17443913221359253,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,1e-05,250,elu,sgd,20
1109,0.5805116891860962,0.6573041081428528,0.32428282499313354,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,0.0001,250,elu,sgd,20
1110,0.518811821937561,0.5919761657714844,0.3961016535758972,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,1e-05,250,elu,sgd,20
1111,0.7465346455574036,0.7312843203544617,0.13103169202804565,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,0.0001,250,elu,sgd,20
1112,0.9357842206954956,0.8109291791915894,-0.08925533294677734,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,1e-05,250,elu,sgd,20
1113,0.7496947050094604,0.6910040974617004,0.12735337018966675,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,0.0001,250,elu,sgd,20
1114,0.4835941195487976,0.5844818949699402,0.43709516525268555,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,1e-05,250,elu,sgd,20
1115,0.46039849519729614,0.5678008794784546,0.46409493684768677,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,0.0001,250,elu,sgd,20
1116,0.4541619122028351,0.5350459814071655,0.47135430574417114,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,1e-05,250,elu,sgd,20
1117,0.469708114862442,0.5590673685073853,0.4532585144042969,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,0.0001,250,elu,adamw,20
1118,0.7226214408874512,0.677406907081604,0.15886670351028442,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,1e-05,250,elu,adamw,20
1119,4.05215311050415,1.8805524110794067,-3.716716766357422,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,0.0001,250,elu,adamw,20
1120,3.244253396987915,1.6435574293136597,-2.776319742202759,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,1e-05,250,elu,adamw,20
1121,4.788603782653809,2.076920986175537,-4.573947429656982,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,0.0001,250,elu,adamw,20
1122,4.591311931610107,2.014599561691284,-4.34429931640625,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,1e-05,250,elu,adamw,20
1123,0.5248600244522095,0.5689325332641602,0.38906151056289673,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,0.0001,250,elu,adamw,20
1124,0.48600977659225464,0.5433753132820129,0.4342833161354065,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,1e-05,250,elu,adamw,20
1125,3.3296401500701904,1.6983907222747803,-2.8757100105285645,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,0.0001,250,elu,adamw,20
1126,2.5407981872558594,1.3830496072769165,-1.957495927810669,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,1e-05,250,elu,adamw,20
1127,4.930007457733154,2.1089234352111816,-4.738541603088379,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,0.0001,250,elu,adamw,20
1128,4.717697620391846,2.0449914932250977,-4.49141263961792,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,1e-05,250,elu,adamw,20
1129,0.616275429725647,0.6554989814758301,0.2826537489891052,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,0.0001,250,elu,adamw,20
1130,0.6420068144798279,0.6495292782783508,0.25270235538482666,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,1e-05,250,elu,adamw,20
1131,4.168821811676025,1.9225460290908813,-3.852519989013672,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,0.0001,250,elu,adamw,20
1132,0.7439643144607544,0.7246140241622925,0.1340235471725464,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,1e-05,250,elu,adamw,20
1133,5.807219505310059,2.295487880706787,-5.759618759155273,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,0.0001,250,elu,adamw,20
1134,5.095154762268066,2.1423919200897217,-4.930773735046387,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,1e-05,250,elu,adamw,20
1135,0.7537513375282288,0.7486099600791931,0.12263143062591553,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,0.0001,250,elu,rmsprop,20
1136,0.7140909433364868,0.7105533480644226,0.16879624128341675,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,1e-05,250,elu,rmsprop,20
1137,0.6875267624855042,0.7239823341369629,0.1997169852256775,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,0.0001,250,elu,rmsprop,20
1138,0.4630032479763031,0.5822432637214661,0.4610629677772522,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,1e-05,250,elu,rmsprop,20
1139,0.6681032776832581,0.6645975708961487,0.22232598066329956,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,0.0001,250,elu,rmsprop,20
1140,0.5773413777351379,0.6206871271133423,0.3279731273651123,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,1e-05,250,elu,rmsprop,20
1141,0.6501449942588806,0.650725245475769,0.24322950839996338,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,0.0001,250,elu,rmsprop,20
1142,0.6000175476074219,0.6736900210380554,0.30157798528671265,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,1e-05,250,elu,rmsprop,20
1143,0.8510531187057495,0.7642795443534851,0.009371936321258545,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,0.0001,250,elu,rmsprop,20
1144,0.8409501910209656,0.7594351768493652,0.021131694316864014,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,1e-05,250,elu,rmsprop,20
1145,0.5689032673835754,0.6295303106307983,0.33779507875442505,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,0.0001,250,elu,rmsprop,20
1146,0.5228984355926514,0.6388508081436157,0.3913448452949524,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,1e-05,250,elu,rmsprop,20
1147,0.6201466917991638,0.6877174973487854,0.2781476378440857,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,0.0001,250,elu,rmsprop,20
1148,0.7208865880966187,0.7305644750595093,0.16088610887527466,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,1e-05,250,elu,rmsprop,20
1149,0.6249919533729553,0.6618897318840027,0.2725076675415039,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,0.0001,250,elu,rmsprop,20
1150,0.709347665309906,0.6899466514587402,0.17431741952896118,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,1e-05,250,elu,rmsprop,20
1151,0.6372019648551941,0.6922323107719421,0.2582951784133911,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,0.0001,250,elu,rmsprop,20
1152,0.6050859093666077,0.6480451226234436,0.29567837715148926,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,1e-05,250,elu,rmsprop,20
1153,0.5684786438941956,0.6215438842773438,0.33828938007354736,"[32, 16, 8]","[32, 16, 16, 8]",0.1,0.001,0.0001,250,relu,adam,20
1154,0.49209433794021606,0.5895954966545105,0.4272008538246155,"[32, 16, 8]","[32, 16, 16, 8]",0.1,0.001,1e-05,250,relu,adam,20
1155,0.6982647180557251,0.7177289724349976,0.18721801042556763,"[32, 16, 8]","[32, 16, 16, 8]",0.1,0.0005,0.0001,250,relu,adam,20
1156,1.0406559705734253,0.8053485751152039,-0.2113262414932251,"[32, 16, 8]","[32, 16, 16, 8]",0.1,0.0005,1e-05,250,relu,adam,20
1157,6.676589012145996,2.4582889080047607,-6.771567344665527,"[32, 16, 8]","[32, 16, 16, 8]",0.1,0.0001,0.0001,250,relu,adam,20
1158,7.468016624450684,2.6134438514709473,-7.692790985107422,"[32, 16, 8]","[32, 16, 16, 8]",0.1,0.0001,1e-05,250,relu,adam,20
1159,0.6057642698287964,0.6203739047050476,0.29488879442214966,"[32, 16, 8]","[32, 16, 16, 8]",0.2,0.001,0.0001,250,relu,adam,20
1160,0.9174929261207581,0.7483097314834595,-0.06796419620513916,"[32, 16, 8]","[32, 16, 16, 8]",0.2,0.001,1e-05,250,relu,adam,20
1161,0.4987905025482178,0.5229801535606384,0.419406533241272,"[32, 16, 8]","[32, 16, 16, 8]",0.2,0.0005,0.0001,250,relu,adam,20
1162,1.2114362716674805,0.9090201258659363,-0.41011500358581543,"[32, 16, 8]","[32, 16, 16, 8]",0.2,0.0005,1e-05,250,relu,adam,20
1163,6.234829902648926,2.348151683807373,-6.257358551025391,"[32, 16, 8]","[32, 16, 16, 8]",0.2,0.0001,0.0001,250,relu,adam,20
1164,7.963855266571045,2.7004873752593994,-8.269948959350586,"[32, 16, 8]","[32, 16, 16, 8]",0.2,0.0001,1e-05,250,relu,adam,20
1165,0.5517976880073547,0.5731646418571472,0.3577060103416443,"[32, 16, 8]","[32, 16, 16, 8]",0.3,0.001,0.0001,250,relu,adam,20
1166,0.5909436941146851,0.6136813759803772,0.31213998794555664,"[32, 16, 8]","[32, 16, 16, 8]",0.3,0.001,1e-05,250,relu,adam,20
1167,0.4893168807029724,0.5462504625320435,0.43043386936187744,"[32, 16, 8]","[32, 16, 16, 8]",0.3,0.0005,0.0001,250,relu,adam,20
1168,0.6166478395462036,0.635410726070404,0.2822202444076538,"[32, 16, 8]","[32, 16, 16, 8]",0.3,0.0005,1e-05,250,relu,adam,20
1169,6.226810455322266,2.322736978530884,-6.248023986816406,"[32, 16, 8]","[32, 16, 16, 8]",0.3,0.0001,0.0001,250,relu,adam,20
1170,6.220836639404297,2.3428456783294678,-6.24107027053833,"[32, 16, 8]","[32, 16, 16, 8]",0.3,0.0001,1e-05,250,relu,adam,20
1171,0.5754939913749695,0.6213279962539673,0.3301234245300293,"[32, 16, 8]","[32, 16, 16, 8]",0.1,0.001,0.0001,250,relu,sgd,20
1172,0.704357922077179,0.6853492856025696,0.18012553453445435,"[32, 16, 8]","[32, 16, 16, 8]",0.1,0.001,1e-05,250,relu,sgd,20
1173,0.7215616106987,0.7160314917564392,0.16010034084320068,"[32, 16, 8]","[32, 16, 16, 8]",0.1,0.0005,0.0001,250,relu,sgd,20
1174,0.5314673781394958,0.5981894731521606,0.38137054443359375,"[32, 16, 8]","[32, 16, 16, 8]",0.1,0.0005,1e-05,250,relu,sgd,20
1175,0.6244109272956848,0.7074965238571167,0.27318406105041504,"[32, 16, 8]","[32, 16, 16, 8]",0.1,0.0001,0.0001,250,relu,sgd,20
1176,0.5108369588851929,0.5825676321983337,0.4053844213485718,"[32, 16, 8]","[32, 16, 16, 8]",0.1,0.0001,1e-05,250,relu,sgd,20
1177,0.8289405107498169,0.7336035370826721,0.03511101007461548,"[32, 16, 8]","[32, 16, 16, 8]",0.2,0.001,0.0001,250,relu,sgd,20
1178,0.5253868699073792,0.6047900915145874,0.3884482979774475,"[32, 16, 8]","[32, 16, 16, 8]",0.2,0.001,1e-05,250,relu,sgd,20
1179,0.7523921728134155,0.7182248830795288,0.12421351671218872,"[32, 16, 8]","[32, 16, 16, 8]",0.2,0.0005,0.0001,250,relu,sgd,20
1180,0.7343868613243103,0.6921504139900208,0.14517176151275635,"[32, 16, 8]","[32, 16, 16, 8]",0.2,0.0005,1e-05,250,relu,sgd,20
1181,0.45239919424057007,0.5912765264511108,0.4734061360359192,"[32, 16, 8]","[32, 16, 16, 8]",0.2,0.0001,0.0001,250,relu,sgd,20
1182,0.5797999501228333,0.6374306082725525,0.3251113295555115,"[32, 16, 8]","[32, 16, 16, 8]",0.2,0.0001,1e-05,250,relu,sgd,20
1183,0.6550617814064026,0.6900467872619629,0.23750633001327515,"[32, 16, 8]","[32, 16, 16, 8]",0.3,0.001,0.0001,250,relu,sgd,20
1184,0.7370372414588928,0.6864467859268188,0.1420866847038269,"[32, 16, 8]","[32, 16, 16, 8]",0.3,0.001,1e-05,250,relu,sgd,20
1185,0.6226093173027039,0.6648739576339722,0.27528107166290283,"[32, 16, 8]","[32, 16, 16, 8]",0.3,0.0005,0.0001,250,relu,sgd,20
1186,0.5635467171669006,0.6022294163703918,0.34403008222579956,"[32, 16, 8]","[32, 16, 16, 8]",0.3,0.0005,1e-05,250,relu,sgd,20
1187,0.696740984916687,0.7142372727394104,0.18899166584014893,"[32, 16, 8]","[32, 16, 16, 8]",0.3,0.0001,0.0001,250,relu,sgd,20
1188,0.6909233927726746,0.70807945728302,0.19576328992843628,"[32, 16, 8]","[32, 16, 16, 8]",0.3,0.0001,1e-05,250,relu,sgd,20
1189,0.635635495185852,0.6501315236091614,0.2601185441017151,"[32, 16, 8]","[32, 16, 16, 8]",0.1,0.001,0.0001,250,relu,adamw,20
1190,0.8104232549667358,0.7447443008422852,0.05666518211364746,"[32, 16, 8]","[32, 16, 16, 8]",0.1,0.001,1e-05,250,relu,adamw,20
1191,1.7603018283843994,1.071197748184204,-1.0489959716796875,"[32, 16, 8]","[32, 16, 16, 8]",0.1,0.0005,0.0001,250,relu,adamw,20
1192,0.6560036540031433,0.6255542635917664,0.2364099621772766,"[32, 16, 8]","[32, 16, 16, 8]",0.1,0.0005,1e-05,250,relu,adamw,20
1193,6.763519763946533,2.4846267700195312,-6.87275505065918,"[32, 16, 8]","[32, 16, 16, 8]",0.1,0.0001,0.0001,250,relu,adamw,20
1194,6.529597759246826,2.395494222640991,-6.60046911239624,"[32, 16, 8]","[32, 16, 16, 8]",0.1,0.0001,1e-05,250,relu,adamw,20
1195,0.5601707696914673,0.6484208703041077,0.3479596972465515,"[32, 16, 8]","[32, 16, 16, 8]",0.2,0.001,0.0001,250,relu,adamw,20
1196,0.5855841636657715,0.6190847158432007,0.3183784484863281,"[32, 16, 8]","[32, 16, 16, 8]",0.2,0.001,1e-05,250,relu,adamw,20
1197,2.508162260055542,1.4032199382781982,-1.9195077419281006,"[32, 16, 8]","[32, 16, 16, 8]",0.2,0.0005,0.0001,250,relu,adamw,20
1198,2.177534341812134,1.3244590759277344,-1.5346558094024658,"[32, 16, 8]","[32, 16, 16, 8]",0.2,0.0005,1e-05,250,relu,adamw,20
1199,8.283740043640137,2.75950026512146,-8.642295837402344,"[32, 16, 8]","[32, 16, 16, 8]",0.2,0.0001,0.0001,250,relu,adamw,20
1200,6.1216654777526855,2.2965168952941895,-6.125634670257568,"[32, 16, 8]","[32, 16, 16, 8]",0.2,0.0001,1e-05,250,relu,adamw,20
1201,0.7846539616584778,0.7443164587020874,0.08666074275970459,"[32, 16, 8]","[32, 16, 16, 8]",0.3,0.001,0.0001,250,relu,adamw,20
1202,0.4872165620326996,0.5854073762893677,0.43287861347198486,"[32, 16, 8]","[32, 16, 16, 8]",0.3,0.001,1e-05,250,relu,adamw,20
1203,1.2247380018234253,0.9050484895706177,-0.42559826374053955,"[32, 16, 8]","[32, 16, 16, 8]",0.3,0.0005,0.0001,250,relu,adamw,20
1204,4.351429462432861,1.940747857093811,-4.065075397491455,"[32, 16, 8]","[32, 16, 16, 8]",0.3,0.0005,1e-05,250,relu,adamw,20
1205,6.634302616119385,2.419290065765381,-6.72234582901001,"[32, 16, 8]","[32, 16, 16, 8]",0.3,0.0001,0.0001,250,relu,adamw,20
1206,4.546242713928223,1.9449301958084106,-4.291838645935059,"[32, 16, 8]","[32, 16, 16, 8]",0.3,0.0001,1e-05,250,relu,adamw,20
1207,0.634914755821228,0.6349234580993652,0.2609575390815735,"[32, 16, 8]","[32, 16, 16, 8]",0.1,0.001,0.0001,250,relu,rmsprop,20
1208,0.4971502721309662,0.5816468596458435,0.4213157296180725,"[32, 16, 8]","[32, 16, 16, 8]",0.1,0.001,1e-05,250,relu,rmsprop,20
1209,0.6225278973579407,0.6255359649658203,0.2753759026527405,"[32, 16, 8]","[32, 16, 16, 8]",0.1,0.0005,0.0001,250,relu,rmsprop,20
1210,0.5983968377113342,0.6733320951461792,0.30346447229385376,"[32, 16, 8]","[32, 16, 16, 8]",0.1,0.0005,1e-05,250,relu,rmsprop,20
1211,0.5794054865837097,0.6371229290962219,0.3255704641342163,"[32, 16, 8]","[32, 16, 16, 8]",0.1,0.0001,0.0001,250,relu,rmsprop,20
1212,0.795802891254425,0.7791279554367065,0.07368332147598267,"[32, 16, 8]","[32, 16, 16, 8]",0.1,0.0001,1e-05,250,relu,rmsprop,20
1213,0.8723114728927612,0.7874131202697754,-0.015372872352600098,"[32, 16, 8]","[32, 16, 16, 8]",0.2,0.001,0.0001,250,relu,rmsprop,20
1214,0.9196988940238953,0.755334734916687,-0.07053196430206299,"[32, 16, 8]","[32, 16, 16, 8]",0.2,0.001,1e-05,250,relu,rmsprop,20
1215,0.6292793154716492,0.6746118664741516,0.2675171494483948,"[32, 16, 8]","[32, 16, 16, 8]",0.2,0.0005,0.0001,250,relu,rmsprop,20
1216,1.0202702283859253,0.8134981989860535,-0.18759727478027344,"[32, 16, 8]","[32, 16, 16, 8]",0.2,0.0005,1e-05,250,relu,rmsprop,20
